G_DATA     62        0        121       0        22  -34  -10        12  12  60
G_DATA     63        0        147       0         2  -14   30        24  12  60
G_DATA     63        0        140       0       -18    1   35        24  12  60
G_DATA     63        0        134       0       -16   26   -4        24  12  60
G_DATA     64        0        159       0        -7  -18  -12        36  12  60
G_DATA     64        0        143       0        -8  -18  -12        36  12  60
G_DATA     64        0        130       0        -6   49   -2        36  12  60
G_DATA     65        0        131       0        13  -28  -23        48  12  60
G_DATA     65        0        129       0       -19   -4   37        48  12  60
G_DATA     65        0        121       0        26  -36  -13        48  12  60
G_DATA     66        0        186       0       -14    8   -8        60  12  60
G_DATA     66        0        135       0       -12   21   43        60  12  60
G_DATA     66        0        121       0       -18   14   -9        60  12  60
G_DATA     67        0        187       0       -11   18   14        72  12  60
G_DATA     67        0        172       0         4  -37   -1        72  12  60
G_DATA     67        0        155       0         0  -13   36        72  12  60
G_DATA     68        0        158       0       -13    7  -10        84  12  60
G_DATA     68        0        141       0         6  -36   -2        84  12  60
G_DATA     68        0        140       0        23  -39   -5        84  12  60
G_DATA     69        0        150       0       -18   29  -18        96  12  60
G_DATA     69        0        140       0       -12   15   24        96  12  60
G_DATA     69        0        133       0        26  -37   -8        96  12  60
G_DATA     70        0        149       0       -37  -10   20       108  12  60
G_DATA     70        0        147       0       -19   30  -20       108  12  60
G_DATA     70        0        107       0       -16  -24   -5       108  12  60
G_DATA     71        0        157       0        -7   10   42       120  12  60
G_DATA     71        0        132       0        14   21   -2       120  12  60
G_DATA     71        0        128       0        25  -21  -30       120  12  60
G_DATA     72        0        158       0        31  -19   -3       132  12  60
G_DATA     72        0        138       0        -6   16   17       132  12  60
G_DATA     72        0        137       0       -21   16   -8       132  12  60
G_DATA     73        0        162       0         7   39  -25       144  12  60
G_DATA     73        0        147       0       -24  -31   36       144  12  60
G_DATA     73        0        130       0        31  -14   -4       144  12  60
G_DATA     74        0        138       0       -14   36  -33       156  12  60
G_DATA     74        0        137       0        32  -12   -4       156  12  60
G_DATA     74        0        135       0       -20  -21   12       156  12  60
G_DATA     75        0        151       0        19    4  -40       168  12  60
